"","state","year","pop","assault","burglary","rape","theft","vehicleTheft","murder","robbery"
"1520","texas",1971,11510036,21.5333818243488,117.851933738522,2.34664774289151,215.16266326187,37.7739913237456,1.20156009937762,12.3544357289586
"1521","texas",1972,11759213,19.6382189862536,120.427276893445,2.32923750934693,198.691868239822,33.5405098963681,1.22457174642555,11.9166138074036
"1522","texas",1973,12019599,19.9008303022422,125.181380843071,2.47595614462679,206.777281005797,35.0302867841099,1.25295361351073,14.1901572589901
"1523","texas",1974,12268221,18.0246182392704,151.552535612132,2.84148777561148,242.781736651141,37.5327441525548,1.34656850410504,16.1042094041182
"1524","texas",1975,12568317,18.0278711938918,162.170479945724,2.72908457035258,288.554943354786,37.7027409477339,1.30407277283028,15.9734990770841
"1525","texas",1976,12903392,16.9606565467437,149.790070703889,2.84111340645932,310.590424595331,33.9995870853183,1.17720983753729,13.4476267945669
"1526","texas",1977,13192014,20.2501301165993,155.906444611111,3.28835308998308,290.669036585316,38.6733974054303,1.2924485980685,14.8210879703433
"1527","texas",1978,13497902,21.095871047219,155.409336947327,3.65019689726596,295.544448315005,42.8370275617648,1.3728059368041,15.8506114505795
"1528","texas",1979,13887550,24.5133230843453,172.642402727623,4.3513794729812,297.039434601496,52.4469758884756,1.60935514183567,18.4820216668887
"1529","texas",1980,14337755,27.4373498500986,183.152801815905,4.67297704556955,314.409054974088,55.1606579970156,1.66832255119438,20.6078287709617
"1530","texas",1981,14746340,27.6441476325651,187.150167431376,4.62555454438186,308.469084532162,56.4926619079717,1.658716671391,19.3458173350133
"1531","texas",1982,15331379,29.5328945948045,186.52399109043,4.44578403547391,327.254971649974,56.8148501188315,1.60846587903149,21.927577421444
"1532","texas",1983,15751679,26.7939690746618,166.457175771548,4.02052378035383,319.700522084027,52.3956842949885,1.42143577202151,18.8989376941976
"1533","texas",1984,16007171,26.713652274971,166.221751488755,4.5873190209563,330.800489355677,54.849792008844,1.30753897737458,17.8295090369185
"1534","texas",1985,16272777,29.4073961684598,178.104204340783,5.13987256139502,366.201785964375,61.1622711968584,1.31016359408108,19.468096932687
"1535","texas",1986,16561153,35.6490879590328,206.354593789454,5.19710191675664,401.559601556727,71.9279629866351,1.36343164029703,24.1655879877446
"1536","texas",1987,16621954,34.8220191200144,213.932128557208,4.85382163853901,428.104902708791,74.219312603079,1.17856179845041,22.8932170068573
"1537","texas",1988,16667146,36.0331636862124,217.176953990803,4.8712599025652,443.772437104709,80.551283345091,1.21316510937145,23.5799218414478
"1538","texas",1989,16806831,38.0773746103593,203.694557290426,4.73081451226588,441.284856139745,89.827166108828,1.20724721989529,22.5580896243914
"1539","texas",1990,17056755,43.3300472452116,184.391462502686,5.12993239335384,428.700535359745,90.5301154879694,1.40061811288255,25.9703560261023
"1540","texas",1991,17398005,48.3532450990789,179.729227575231,5.32589799807507,422.037469238571,94.1659690292077,1.52431270137007,28.5664936870635
"1541","texas",1992,17759738,48.4832602823307,151.425657292917,5.31370451523553,388.395369346102,81.6853266641659,1.2607167966104,25.1062262292383
